Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole,Note
"OA","S?ries temporelles annuelles","223","Turquie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","20362.183","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","223","Turquie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","61554.688","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","227","Tuvalu","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11.099","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","227","Tuvalu","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","4.43","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","227","Tuvalu","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","6.571","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","227","Tuvalu","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","11.508","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","227","Tuvalu","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","4.245","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","227","Tuvalu","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","7.042","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","230","Ukraine","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","44921.639","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","230","Ukraine","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","13816.73","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","230","Ukraine","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","30840.974","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","230","Ukraine","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","44246.156","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","230","Ukraine","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","13487.744","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","230","Ukraine","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","30521.47","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","234","Uruguay","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3412.009","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","234","Uruguay","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","170.019","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","234","Uruguay","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","3261.533","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","234","Uruguay","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","3449.285","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","234","Uruguay","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","161.889","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","234","Uruguay","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3307.662","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","155","Vanuatu","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","271.13","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","155","Vanuatu","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","198.555","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","155","Vanuatu","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","66.048","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","155","Vanuatu","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","292.68","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","155","Vanuatu","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","210.816","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","155","Vanuatu","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","71.301","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","236","Venezuela (R?publique bolivarienne du)","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","30081.829","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","236","Venezuela (R?publique bolivarienne du)","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","3690.499","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","236","Venezuela (R?publique bolivarienne du)","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","27464.635","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","236","Venezuela (R?publique bolivarienne du)","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","28887.118","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","236","Venezuela (R?publique bolivarienne du)","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","3818.502","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","236","Venezuela (R?publique bolivarienne du)","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","28562.719","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","237","Viet Nam","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","92677.076","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","237","Viet Nam","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","61936.198","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","237","Viet Nam","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","31635.369","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","237","Viet Nam","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","95545.962","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","237","Viet Nam","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","61832.185","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","237","Viet Nam","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","34658.961","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","249","Y?men","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","26497.889","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","249","Y?men","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","17555.636","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","249","Y?men","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","9360.571","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","249","Y?men","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","28498.683","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","249","Y?men","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","18320.024","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","249","Y?men","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","10595.26","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","251","Zambie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","15879.361","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","251","Zambie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","9353.351","X","Sources internationales s?res",""
